Company,Job Title,Employement Level,Review Title,Pros,Cons,Rating
Target,Outbound Warehouse Worker,0,get used to hardwork,the pay is good in comparison to other warehouses in the area.,"for this job you need to be ready to work extremely hard.
the hours are inconsistent during certain times of the year.",3
Target,Target Salesfloor Team Member,0,it was ok. ,"nice environment, also at times flexible around availability,","at least at my store, certain expectations from management given were unrealistic given the scheduling and business at certain operating hours. also  if one department is lacking either because of poor scheduling (which is pretty often) the tasks you were given that day are still bestowed upon you as  well as having to pick  up slack for others so expect that. although they are flexible around school schedules, there are certain times where hours are cut significantly, so expect inconsistency with that. ",3
Target,Cashier,0,good job,"fun, always busy, great people",sometimes people do not swtich shifts,3
Target,Sales Associate/Cashier,0,target baltimore east,this target is always fully stocked and the lines are never long.,sometimes you may be overworked.,5
Target,Server,0,team player,benefits should be within 30 days,the commute was 2.5 hours to far away,5
Target,General Merchandise Expert,0,"low-stress, decent pay","shift differential for hours worked before 8am (some stipulations)
straightforward work
hr & management take things like breaks, illness, etc. very seriously
helpful resources before (and after) benefits kick in @ 90 days
full(!) benefits available above 25 hr/wk average","off-season (jan-apr) hours can be fewer than desired
apparently high turnover",4
Target,Cashier,0,fine,i cannot remember any good things,"boring, limited ability to express personality and style, management and shift leaders varied in temperament, causing stress",3
Target,Checkout Advocate,0,fantastic work environment and team,"- supportive team
- clear goals and objectives
- good pay ($15/hr starting)
- great culture and environment",#NAME?,5
Target,Sales Associate/Cashier,0,cashier,they are laid back and do give breaks when you need them,you have to stand all day and might have you do side jobs,3
Target,Sales Associate,0,it is what it is,#NAME?,#NAME?,3
Target,Sr. Data Analyst/Business Analyst/Data Modeler/Database Analyst,0,competitive pay,target stays up-to-date with pay levels and stays competitive in the retail space,disappointing yearly bonuses over the last couple years due to declined business performance,4
Target,Consumables Team Member,0,awful,pay is competitive for the work.,"overworked, kept us under full time by 1 hour per week, fired the older workers who were there full time with benefits and hired us in part time. rumor was the new store manager got some efficiency bonus for it.",3
Target,Pfresh Team Member,0,pfresh,"nice team, decent members to work with","management, flexibility, time off, growth",3
Target,Deli Clerk,0,target,target is a great building,target is a busy place,5
Target,Fulifillmet Associate,0,target,it is decent pay for retail,they make you work way more than the pay they give you,3
Target,Cart Attendant,0,nice,great co workers as well as management at the time,was pretty rough on the weekends,4
Target,Style Team Member,0,could be better,"co-workers are amazing 
pay is great","customers are very rude 
managers are inconsiderate
schedules are non-negotiable",3
